id,code,name,levelid,parentid
686D1179-646B-4EDE-89AC-F9C6263EB5EB,10,Sud,9b497d87-cdd9-400e-bb04-fae0bf6a9491,5d31d982-7d00-4699-ac8e-c5364037c517
EE9FE505-90BA-4E8B-9DF6-A993D9265103,10AMB,Ambam,93c05138-4550-4461-9e8a-79d5f050c223,686D1179-646B-4EDE-89AC-F9C6263EB5EB
87B8AA30-90FA-416C-962C-4AB8CCE442F7,10AMB01,Abang - Minko,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
317E5288-7ACF-476A-8AFA-125AF7DFEDF2,10AMB01V,Abang - Minko,89e35999-a64f-4312-ba8f-bc13a1311f21,87B8AA30-90FA-416C-962C-4AB8CCE442F7
FD715D0A-57B5-4F70-A246-AC28B495534C,10AMB02,Ambam,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
E3764665-D097-4BFC-B0D0-93A5381A5D6A,10AMB02V,Ambam,89e35999-a64f-4312-ba8f-bc13a1311f21,FD715D0A-57B5-4F70-A246-AC28B495534C
A165F4A5-1684-4906-BEB7-44F1D1452B65,10AMB03,Evouzok,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
6D5A9C46-3A8F-416A-A7BB-E6489D00778D,10AMB03V,Evouzok,89e35999-a64f-4312-ba8f-bc13a1311f21,A165F4A5-1684-4906-BEB7-44F1D1452B65
A5E0FC78-16FF-4EA5-9B4F-D57B51A86460,10AMB04,Kye - Ossi,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
23D4B94E-D813-4456-A18E-2261491EA496,10AMB04V,Kye - Ossi,89e35999-a64f-4312-ba8f-bc13a1311f21,A5E0FC78-16FF-4EA5-9B4F-D57B51A86460
8122B9B1-6DA6-4C1E-B227-51C96D5F9E5D,10AMB05,Ma'an,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
3909722E-BA5F-4336-940E-BB330E6F9448,10AMB05V,Ma'an,89e35999-a64f-4312-ba8f-bc13a1311f21,8122B9B1-6DA6-4C1E-B227-51C96D5F9E5D
B623AE3A-E571-4F9D-A17F-0BA0925AD35D,10AMB06,Mbam Essa Obam,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
9A74124E-F097-43F1-940D-CF06676831A4,10AMB06V,Mbam Essa Obam,89e35999-a64f-4312-ba8f-bc13a1311f21,B623AE3A-E571-4F9D-A17F-0BA0925AD35D
7603B993-BA39-4A02-A70B-136052E064C1,10AMB07,Mebang,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
F38FD078-6514-4D5D-A4B8-9A3245EB0473,10AMB07V,Mebang,89e35999-a64f-4312-ba8f-bc13a1311f21,7603B993-BA39-4A02-A70B-136052E064C1
1C46C63D-11C4-4FC5-A0D5-06DF93363EAB,10AMB08,Mefoup,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
49C0D348-81DE-4C3C-AD53-B2EB8F50F8C7,10AMB08V,Mefoup,89e35999-a64f-4312-ba8f-bc13a1311f21,1C46C63D-11C4-4FC5-A0D5-06DF93363EAB
DC8C56C1-353A-4464-BFB5-A877AA86670A,10AMB09,Mendjimi,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
CDE7F743-8BCC-423B-A81B-6D22D2173F22,10AMB09V,Mendjimi,89e35999-a64f-4312-ba8f-bc13a1311f21,DC8C56C1-353A-4464-BFB5-A877AA86670A
F3CF1281-0870-4069-A02F-B3BB815FE654,10AMB10,Messama 1,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
2AAF1511-4F23-4C7D-B6B0-BFD88BD2100E,10AMB10V,Messama 1,89e35999-a64f-4312-ba8f-bc13a1311f21,F3CF1281-0870-4069-A02F-B3BB815FE654
6C19AD89-AA98-41B2-834C-191C12C5DB9C,10AMB11,Meyo Centre,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
D3789A2E-34B1-4494-9366-7EB009B50B8C,10AMB11V,Meyo Centre,89e35999-a64f-4312-ba8f-bc13a1311f21,6C19AD89-AA98-41B2-834C-191C12C5DB9C
1B06E152-255D-4F8E-B2D2-41455F845739,10AMB12,Mfoua,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
4A566428-0BF2-4282-A837-F0F267590B68,10AMB12V,Mfoua,89e35999-a64f-4312-ba8f-bc13a1311f21,1B06E152-255D-4F8E-B2D2-41455F845739
495B5000-DCFF-4422-861B-E3EBC3745B9F,10AMB13,Minkan- Mengale,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
A7FF9CEB-7453-465E-8455-6615198F2809,10AMB13V,Minkan- Mengale,89e35999-a64f-4312-ba8f-bc13a1311f21,495B5000-DCFF-4422-861B-E3EBC3745B9F
2AC56951-301D-48E7-B5B9-2D82647F7D0A,10AMB14,Ndjazeng,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
1EC60E0D-F968-476C-A4D6-415010315C7B,10AMB14V,Ndjazeng,89e35999-a64f-4312-ba8f-bc13a1311f21,2AC56951-301D-48E7-B5B9-2D82647F7D0A
CE428E79-959B-47F5-81AA-A1CA3F7DF8D7,10AMB15,Nong,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
F7B4666A-F1B3-446E-8C30-74E96D926878,10AMB15V,Nong,89e35999-a64f-4312-ba8f-bc13a1311f21,CE428E79-959B-47F5-81AA-A1CA3F7DF8D7
BD10BC81-8CD6-4396-91A4-EB7AA6320C48,10AMB16,Nsessoum,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
DEAE1469-764A-4890-9B8B-7AF9C7AEC9CD,10AMB16V,Nsessoum,89e35999-a64f-4312-ba8f-bc13a1311f21,BD10BC81-8CD6-4396-91A4-EB7AA6320C48
1896B6A9-A079-4288-AB1C-A59A65C96AE6,10AMB17,Nyabessang,90e35999-a64f-4312-ba8f-bc13a1311c75,EE9FE505-90BA-4E8B-9DF6-A993D9265103
9387EDEA-85EA-4499-8A8B-C3C11279B86F,10AMB17V,Nyabessang,89e35999-a64f-4312-ba8f-bc13a1311f21,1896B6A9-A079-4288-AB1C-A59A65C96AE6
C108BFC3-E37C-4998-9417-59BFA0F77CED,10DJM,Djoum,93c05138-4550-4461-9e8a-79d5f050c223,686D1179-646B-4EDE-89AC-F9C6263EB5EB
F6BB50AD-2383-4285-AFBB-EBF299333AE3,10DJM01,Alati,90e35999-a64f-4312-ba8f-bc13a1311c75,C108BFC3-E37C-4998-9417-59BFA0F77CED
45045FC8-9B5A-4D14-9FE3-EFF119ACFF9A,10DJM01V,Alati,89e35999-a64f-4312-ba8f-bc13a1311f21,F6BB50AD-2383-4285-AFBB-EBF299333AE3
AFD9F2B7-D982-40C8-B211-A759764F113F,10DJM02,Djoum,90e35999-a64f-4312-ba8f-bc13a1311c75,C108BFC3-E37C-4998-9417-59BFA0F77CED
C435A27B-7039-4A25-8474-C27ABB8303D2,10DJM02V,Djoum,89e35999-a64f-4312-ba8f-bc13a1311f21,AFD9F2B7-D982-40C8-B211-A759764F113F
AA480495-7D6F-4A50-BDAE-4DC01FC569D4,10DJM03,Melen-Zaman,90e35999-a64f-4312-ba8f-bc13a1311c75,C108BFC3-E37C-4998-9417-59BFA0F77CED
7EFDA1D5-9C7A-4E9E-A96F-B77E601224C7,10DJM03V,Melen-Zaman,89e35999-a64f-4312-ba8f-bc13a1311f21,AA480495-7D6F-4A50-BDAE-4DC01FC569D4
1840B96E-1173-4A92-A0E6-77D97FE6CE91,10DJM04,Mintom,90e35999-a64f-4312-ba8f-bc13a1311c75,C108BFC3-E37C-4998-9417-59BFA0F77CED
A59AA51A-BF83-4557-889E-BE924F2AAF95,10DJM04V,Mintom,89e35999-a64f-4312-ba8f-bc13a1311f21,1840B96E-1173-4A92-A0E6-77D97FE6CE91
91985114-D956-4673-8877-AA591CF5B419,10DJM05,Mveng,90e35999-a64f-4312-ba8f-bc13a1311c75,C108BFC3-E37C-4998-9417-59BFA0F77CED
F38DA81C-CF52-4815-99A8-76C1FE10565A,10DJM05V,Mveng,89e35999-a64f-4312-ba8f-bc13a1311f21,91985114-D956-4673-8877-AA591CF5B419
873769A7-E9B4-4E19-A43A-A98FA560790A,10DJM06,Nkolenyeng,90e35999-a64f-4312-ba8f-bc13a1311c75,C108BFC3-E37C-4998-9417-59BFA0F77CED
296B4E15-E7E9-4E11-A1AC-2917AFF0196C,10DJM06V,Nkolenyeng,89e35999-a64f-4312-ba8f-bc13a1311f21,873769A7-E9B4-4E19-A43A-A98FA560790A
D2AE0B92-549A-4D6F-B4F1-E49BBAB3DC41,10DJM07,Oveng Fang,90e35999-a64f-4312-ba8f-bc13a1311c75,C108BFC3-E37C-4998-9417-59BFA0F77CED
8161943A-E5EA-45FF-87CD-5770F2295091,10DJM07V,Oveng Fang,89e35999-a64f-4312-ba8f-bc13a1311f21,D2AE0B92-549A-4D6F-B4F1-E49BBAB3DC41
5AD2CF63-35CF-4B1B-9317-4555324D085F,10DJM08,Mfem,90e35999-a64f-4312-ba8f-bc13a1311c75,C108BFC3-E37C-4998-9417-59BFA0F77CED
132ED9A6-703F-4267-8D8E-8B5EA2FFA00B,10DJM08V,Mfem,89e35999-a64f-4312-ba8f-bc13a1311f21,5AD2CF63-35CF-4B1B-9317-4555324D085F
7326D098-7EF6-4173-89D7-B76CAEE5AABE,10EBO,Ebolowa,93c05138-4550-4461-9e8a-79d5f050c223,686D1179-646B-4EDE-89AC-F9C6263EB5EB
923B2897-4D53-4C25-A7CE-2A576144E697,10EBO01,Biwong Bane,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
94B29543-7967-43B6-B69B-91160D73B41A,10EBO01V,Biwong Bane,89e35999-a64f-4312-ba8f-bc13a1311f21,923B2897-4D53-4C25-A7CE-2A576144E697
1A9E9240-FDC8-4102-A970-27590F1E8A76,10EBO02V,CMA EBOLOWA,89e35999-a64f-4312-ba8f-bc13a1311f21,923B2897-4D53-4C25-A7CE-2A576144E697
754C2EC9-C73C-49BE-AC89-E37424CE9EBB,10EBO02,Abang,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
7FCE481C-19CF-47D2-AECB-5EB33E5906D5,10EBO02V2,Abang,89e35999-a64f-4312-ba8f-bc13a1311f21,754C2EC9-C73C-49BE-AC89-E37424CE9EBB
B3261263-B3EE-4851-9E23-E5DC0702986F,CUE1ER,CSI URBAIN N°1 EBOLOWA,89e35999-a64f-4312-ba8f-bc13a1311f21,754C2EC9-C73C-49BE-AC89-E37424CE9EBB
01E04476-9814-4156-9416-E372B595EDB5,10EBO04,Efoulan,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
3D9F6AAF-83DE-4B14-8B63-2B5D6A44DE8D,10EBO04V,Efoulan,89e35999-a64f-4312-ba8f-bc13a1311f21,01E04476-9814-4156-9416-E372B595EDB5
DF8AB131-3732-446A-BBEA-FE95E979ECCC,10EBO05,Mengong,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
14CCB030-9E2E-40FD-A5EE-B31A16FBE387,10EBO05V,Mengong,89e35999-a64f-4312-ba8f-bc13a1311f21,DF8AB131-3732-446A-BBEA-FE95E979ECCC
CA78F93A-6407-4A80-B718-650A2BD7BAA7,10EBO07,Dispensaire Urbain,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
47131F54-EBE9-4897-ADF3-F4A1594C78CD,10EBO07V,Dispensaire Urbain,89e35999-a64f-4312-ba8f-bc13a1311f21,CA78F93A-6407-4A80-B718-650A2BD7BAA7
AAB7DD16-E731-43F1-B9BB-6891C2D1428A,10EBO07V2,CSI NKOETYE,89e35999-a64f-4312-ba8f-bc13a1311f21,CA78F93A-6407-4A80-B718-650A2BD7BAA7
79E4545A-2383-4A5E-9EE1-D2C1038AC88C,10EBO08,Enongal,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
0567DE32-B9F7-4343-AAC8-7054EF07B539,10EBO08V,Enongal,89e35999-a64f-4312-ba8f-bc13a1311f21,79E4545A-2383-4A5E-9EE1-D2C1038AC88C
3A0E5C2F-6E7A-4AC7-B9B0-0ED3A22D46F2,10EBO10,Biba I,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
F6F678EB-2062-46E4-BB8B-D5C603F92DC5,10EBO10V,Biba I,89e35999-a64f-4312-ba8f-bc13a1311f21,3A0E5C2F-6E7A-4AC7-B9B0-0ED3A22D46F2
73C0C3F5-3B4E-405C-976D-8AD509D493A4,HREBWA,HÔPITAL REGIONAL EBOLOWA,89e35999-a64f-4312-ba8f-bc13a1311f21,3A0E5C2F-6E7A-4AC7-B9B0-0ED3A22D46F2
B8DCDAC9-B08E-4EBD-A71B-560EFEEC00D8,10EBO12,Ngoulemakong,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
861A70BF-75C6-4880-8313-1F3F285ED78E,10EBO12V,Ngoulemakong,89e35999-a64f-4312-ba8f-bc13a1311f21,B8DCDAC9-B08E-4EBD-A71B-560EFEEC00D8
49DFAE17-2547-4CBD-A4F5-59373D300A2C,10EBO13,Melangue 1,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
13FA662C-F466-47E4-8170-E15920E31B99,10EBO13V,Melangue 1,89e35999-a64f-4312-ba8f-bc13a1311f21,49DFAE17-2547-4CBD-A4F5-59373D300A2C
15A74E8B-9572-40FE-BF4D-15CD9E99A276,10EBO16,Meyo Ville,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
300576BF-5AE0-4485-900B-B96A7B8BAB96,10EBO16V,Meyo Ville,89e35999-a64f-4312-ba8f-bc13a1311f21,15A74E8B-9572-40FE-BF4D-15CD9E99A276
D198578D-0869-4DDB-84A5-A600B9FE30EE,10EBO17,Bissam,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
D8A6B854-B4E8-4C5F-B7E6-24D5245C5636,10EBO17V,Bissam,89e35999-a64f-4312-ba8f-bc13a1311f21,D198578D-0869-4DDB-84A5-A600B9FE30EE
A7BC109E-2146-4F57-BF7C-EF1782260F92,10EBO18,Ma'amezam,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
2D60B624-9A62-4A84-84B3-F2612A3F91D6,10EBO18V,Ma'amezam,89e35999-a64f-4312-ba8f-bc13a1311f21,A7BC109E-2146-4F57-BF7C-EF1782260F92
90C9D2BF-9776-445F-A95F-0A231AFCA1D8,10EBO19,Mefo,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
AF3A65B0-9AA3-4A84-872B-FDEA254E700C,10EBO19V,Mefo,89e35999-a64f-4312-ba8f-bc13a1311f21,90C9D2BF-9776-445F-A95F-0A231AFCA1D8
7FC61D38-FAA9-46CB-B3B2-4E05516B613B,10EBO21,Ngoulessaman,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
FF7BED23-05AC-41DC-8BE0-D143B6C2232E,10EBO21V,Ngoulessaman,89e35999-a64f-4312-ba8f-bc13a1311f21,7FC61D38-FAA9-46CB-B3B2-4E05516B613B
9229F185-07A5-4909-8430-C3344A361306,10EBO22,Nnemeyong 2,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
726B6D80-7DB1-49AD-B0A2-26961ED9CFEA,10EBO22V,Nnemeyong 2,89e35999-a64f-4312-ba8f-bc13a1311f21,9229F185-07A5-4909-8430-C3344A361306
D40AB97A-422E-4D7D-A4AD-4AD82FF347E3,10EBO23,Bitsogman,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
4E98CA4C-9D13-4CEB-A88E-FFCA940272BC,10EBO23V,Bitsogman,89e35999-a64f-4312-ba8f-bc13a1311f21,D40AB97A-422E-4D7D-A4AD-4AD82FF347E3
4B414B5A-26AC-40A6-B5F9-D94D51212D4F,10EBO24,Doum,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
CC7801D1-7754-474D-ADD7-B99B055697E5,10EBO24V,Doum,89e35999-a64f-4312-ba8f-bc13a1311f21,4B414B5A-26AC-40A6-B5F9-D94D51212D4F
2AD9A497-FB1E-4A0F-BFBE-2CF734FB9468,10EBO25,Soumou,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
04D49C3C-6688-44EF-A7BD-FE9C749A3C04,10EBO25V,Soumou,89e35999-a64f-4312-ba8f-bc13a1311f21,2AD9A497-FB1E-4A0F-BFBE-2CF734FB9468
642194C5-4679-409B-B042-01A360E086CB,10EBO26,Nkoetye,90e35999-a64f-4312-ba8f-bc13a1311c75,7326D098-7EF6-4173-89D7-B76CAEE5AABE
8560E1D5-B80E-4C39-AEF6-B2F46C6F0BAF,10EBO26V,Nkoetye,89e35999-a64f-4312-ba8f-bc13a1311f21,642194C5-4679-409B-B042-01A360E086CB
525831A3-0129-46FD-8739-6231C0D9ACD7,10KRI,Kribi,93c05138-4550-4461-9e8a-79d5f050c223,686D1179-646B-4EDE-89AC-F9C6263EB5EB
70B68D66-1CB0-4944-A760-1C35FEFC80D0,10KRI01,Akom II,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
01C33138-5A8F-4CA9-9D82-DA60561D3AC2,10KRI01V,Akom II,89e35999-a64f-4312-ba8f-bc13a1311f21,70B68D66-1CB0-4944-A760-1C35FEFC80D0
C330E366-BEB1-4399-833F-3B15D5D95D40,10KRI02,Londji,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
89548F50-7B57-4AFC-9DD1-4BCE13564A82,10KRI02V,Londji,89e35999-a64f-4312-ba8f-bc13a1311f21,C330E366-BEB1-4399-833F-3B15D5D95D40
B4E75CD1-A3C7-41DF-9492-0A7090B84F16,10KRI03,Campo,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
34810503-813F-496B-B821-BB08802BEA1F,10KRI03V,Campo,89e35999-a64f-4312-ba8f-bc13a1311f21,B4E75CD1-A3C7-41DF-9492-0A7090B84F16
D86ED705-FC4E-484C-B9FB-BC3E9E660336,10KRI04,Socapalm,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
232CE3C0-00C2-4BAF-998B-4840B605DEAE,10KRI04V,Socapalm,89e35999-a64f-4312-ba8f-bc13a1311f21,D86ED705-FC4E-484C-B9FB-BC3E9E660336
C08C13B2-81A6-4C6A-9D29-BB8F6F2DC9CF,10KRI05,Hevecam,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
5AB365BE-C56C-4767-9017-98CB795B877C,10KRI05V,Hevecam,89e35999-a64f-4312-ba8f-bc13a1311f21,C08C13B2-81A6-4C6A-9D29-BB8F6F2DC9CF
F98E7851-0CED-443C-A93F-0F81ECA67F7B,10KRI06,Kribi,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
6096E267-7D41-4272-83B5-1528497B3732,10KRI06V,Kribi,89e35999-a64f-4312-ba8f-bc13a1311f21,F98E7851-0CED-443C-A93F-0F81ECA67F7B
95EF17BA-88F9-44E3-80FA-C1FB52D8E03B,10KRI07,Grand Batanga,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
5823ED48-377B-49D0-9B58-2AA46FDCBC28,10KRI07V,Grand Batanga,89e35999-a64f-4312-ba8f-bc13a1311f21,95EF17BA-88F9-44E3-80FA-C1FB52D8E03B
3CF64D17-8469-448F-8992-4C443D08F63F,10KRI08,Bandevouri,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
7B2027EB-C264-498D-95C7-24471AF56B6B,10KRI08V,Bandevouri,89e35999-a64f-4312-ba8f-bc13a1311f21,3CF64D17-8469-448F-8992-4C443D08F63F
60E1E94A-1A44-4F1D-A65E-529FA3599914,10KRI10,Elog - Batindi,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
850E8E81-E1C8-4BA1-97CE-C8DEB275676E,10KRI10V,Elog - Batindi,89e35999-a64f-4312-ba8f-bc13a1311f21,60E1E94A-1A44-4F1D-A65E-529FA3599914
3EEA5D53-676C-47F5-8ED4-805CD9A36467,10KRI11,Nkollo,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
1E5DDBB5-075F-4F7D-9AAB-13401F881835,10KRI11V,Nkollo,89e35999-a64f-4312-ba8f-bc13a1311f21,3EEA5D53-676C-47F5-8ED4-805CD9A36467
50AFC691-77AE-4949-AE62-B739CF8EDDB2,10KRI12,Adjap,90e35999-a64f-4312-ba8f-bc13a1311c75,525831A3-0129-46FD-8739-6231C0D9ACD7
F14A5788-3DC9-4CA9-8F94-DA6779126F2B,10KRI12V,Adjap,89e35999-a64f-4312-ba8f-bc13a1311f21,50AFC691-77AE-4949-AE62-B739CF8EDDB2
9CD57671-BDA0-40D3-961A-9B3E42517891,10LOL,Lolodorf,93c05138-4550-4461-9e8a-79d5f050c223,686D1179-646B-4EDE-89AC-F9C6263EB5EB
EE0F12D7-BAD7-4103-AA13-ADF2F5DF8B0E,10LOL01,Mvengue,90e35999-a64f-4312-ba8f-bc13a1311c75,9CD57671-BDA0-40D3-961A-9B3E42517891
44900F67-0A50-457C-803F-E6778E7A873A,10LOL01V,Mvengue,89e35999-a64f-4312-ba8f-bc13a1311f21,EE0F12D7-BAD7-4103-AA13-ADF2F5DF8B0E
BC3342C3-CAB1-47CC-9AC9-5CA28588D605,10LOL02,Atog Boga,90e35999-a64f-4312-ba8f-bc13a1311c75,9CD57671-BDA0-40D3-961A-9B3E42517891
1C186F95-8B10-40E4-A6F8-2C1BDD078635,10LOL02V,Atog Boga,89e35999-a64f-4312-ba8f-bc13a1311f21,BC3342C3-CAB1-47CC-9AC9-5CA28588D605
707A526D-0066-4AF3-9FF8-A9117FC2BE8D,10LOL03,Bipindi,90e35999-a64f-4312-ba8f-bc13a1311c75,9CD57671-BDA0-40D3-961A-9B3E42517891
4CC5D982-7247-477C-9176-4AD2A32CDB91,10LOL03V,Bipindi,89e35999-a64f-4312-ba8f-bc13a1311f21,707A526D-0066-4AF3-9FF8-A9117FC2BE8D
96F21E64-137A-4400-8958-72D672AD23C8,10LOL04,Melondo,90e35999-a64f-4312-ba8f-bc13a1311c75,9CD57671-BDA0-40D3-961A-9B3E42517891
60BF2C5E-4199-4A81-8E24-D2CCE3010AA2,10LOL04V,Melondo,89e35999-a64f-4312-ba8f-bc13a1311f21,96F21E64-137A-4400-8958-72D672AD23C8
D96F188A-A401-4EEA-BB96-7211B4D55070,10LOL05,Lolodorf,90e35999-a64f-4312-ba8f-bc13a1311c75,9CD57671-BDA0-40D3-961A-9B3E42517891
33FD5686-4E23-4B5E-ADF0-82308181887D,10LOL05V,Lolodorf,89e35999-a64f-4312-ba8f-bc13a1311f21,D96F188A-A401-4EEA-BB96-7211B4D55070
880BC242-4EBB-4B80-9F9A-75E3DF90B82B,10LOL06,Ngovayang,90e35999-a64f-4312-ba8f-bc13a1311c75,9CD57671-BDA0-40D3-961A-9B3E42517891
23466745-8DBE-41EC-8849-E990AD52FAD5,10LOL06V,Ngovayang,89e35999-a64f-4312-ba8f-bc13a1311f21,880BC242-4EBB-4B80-9F9A-75E3DF90B82B
272A67E4-A70C-4D74-951E-84D2989CB61B,10LOL07,Nkoampoer,90e35999-a64f-4312-ba8f-bc13a1311c75,9CD57671-BDA0-40D3-961A-9B3E42517891
FFF39BA8-8BA9-4C92-98D8-05C73976D9BF,10LOL07V,Nkoampoer,89e35999-a64f-4312-ba8f-bc13a1311f21,272A67E4-A70C-4D74-951E-84D2989CB61B
A4D660E5-A115-4DB1-AA40-E7CD782188D1,10LOL08,Akom Bikoe,90e35999-a64f-4312-ba8f-bc13a1311c75,9CD57671-BDA0-40D3-961A-9B3E42517891
3F6848A7-13E3-43AC-9BDA-718E7357CFFE,10LOL08V,Akom Bikoe,89e35999-a64f-4312-ba8f-bc13a1311f21,A4D660E5-A115-4DB1-AA40-E7CD782188D1
CD9D4D65-FF32-4984-B9BD-5607544D740E,10LOL09,Elon,90e35999-a64f-4312-ba8f-bc13a1311c75,9CD57671-BDA0-40D3-961A-9B3E42517891
2B378C99-2171-463A-A4B8-9EFBB36149CF,10LOL09V,Elon,89e35999-a64f-4312-ba8f-bc13a1311f21,CD9D4D65-FF32-4984-B9BD-5607544D740E
575D3794-8D1D-4583-8917-A0769F8E7B7F,10MEY,Meyomessala,93c05138-4550-4461-9e8a-79d5f050c223,686D1179-646B-4EDE-89AC-F9C6263EB5EB
13F91C9F-C167-47B2-8B75-FCDCDBB290C0,10MEY01,Meyomessala,90e35999-a64f-4312-ba8f-bc13a1311c75,575D3794-8D1D-4583-8917-A0769F8E7B7F
6608A874-A6DC-4F39-B6C0-BAEC4C956C07,10MEY01V,Meyomessala,89e35999-a64f-4312-ba8f-bc13a1311f21,13F91C9F-C167-47B2-8B75-FCDCDBB290C0
0E433C69-7469-472D-BC59-ECAFD5C04911,10MEY02,Bengbis,90e35999-a64f-4312-ba8f-bc13a1311c75,575D3794-8D1D-4583-8917-A0769F8E7B7F
08AA4C16-B88A-43EA-90E2-077DC0BBB756,10MEY02V,Bengbis,89e35999-a64f-4312-ba8f-bc13a1311f21,0E433C69-7469-472D-BC59-ECAFD5C04911
CBB0FC7D-10D2-44F7-86DA-13B2E632A4F8,10MEY03,Ekong,90e35999-a64f-4312-ba8f-bc13a1311c75,575D3794-8D1D-4583-8917-A0769F8E7B7F
E5CF35CD-DCF2-4518-92E0-C6C7365C748C,10MEY03V,Ekong,89e35999-a64f-4312-ba8f-bc13a1311f21,CBB0FC7D-10D2-44F7-86DA-13B2E632A4F8
DFA89B29-F1B4-4048-84B4-A152AB24CC86,10MEY04,Enyeng,90e35999-a64f-4312-ba8f-bc13a1311c75,575D3794-8D1D-4583-8917-A0769F8E7B7F
DFD288EA-44FB-4975-B6BE-7E526438F1E0,10MEY04V,Enyeng,89e35999-a64f-4312-ba8f-bc13a1311f21,DFA89B29-F1B4-4048-84B4-A152AB24CC86
